host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	loss	acc	val_loss	val_acc	opts	n_model_params	versions	comment
taurusi2050	resnet56v1	cifar10	4.294554	50000	10000	1.	20180326:203936	20180326:213759	2	480.433949	232.518961	1.1399668182373046	0.69772	1.6173161252975463	0.5992	scratchspace=/home/steinba/development/deeprace,epochs=15,subtract_pixel_mean=True,num_classes=10,batch_size=32,n=9,checkpoint_epochs=False,version=1,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2050	resnet56v1	cifar10	4.294554	50000	10000	1.	20180326:203936	20180326:213759	3	712.954165	232.348414	1.0407205825042725	0.7314	1.1353294704437256	0.704	scratchspace=/home/steinba/development/deeprace,epochs=15,subtract_pixel_mean=True,num_classes=10,batch_size=32,n=9,checkpoint_epochs=False,version=1,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2050	resnet56v1	cifar10	4.294554	50000	10000	1.	20180326:203936	20180326:213759	4	945.303903	232.378216	0.9723099633026123	0.75472	1.2152656775474548	0.6954	scratchspace=/home/steinba/development/deeprace,epochs=15,subtract_pixel_mean=True,num_classes=10,batch_size=32,n=9,checkpoint_epochs=False,version=1,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2050	resnet56v1	cifar10	4.294554	50000	10000	1.	20180326:203936	20180326:213759	5	1177.685065	232.298478	0.9218309580230712	0.77106	1.2781957464218139	0.6603	scratchspace=/home/steinba/development/deeprace,epochs=15,subtract_pixel_mean=True,num_classes=10,batch_size=32,n=9,checkpoint_epochs=False,version=1,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2050	resnet56v1	cifar10	4.294554	50000	10000	1.	20180326:203936	20180326:213759	6	1409.985719	232.341467	0.877718258934021	0.78458	0.9905294407844544	0.7507	scratchspace=/home/steinba/development/deeprace,epochs=15,subtract_pixel_mean=True,num_classes=10,batch_size=32,n=9,checkpoint_epochs=False,version=1,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2050	resnet56v1	cifar10	4.294554	50000	10000	1.	20180326:203936	20180326:213759	7	1642.330061	232.473755	0.8435216379547119	0.79596	1.1145035522460938	0.712	scratchspace=/home/steinba/development/deeprace,epochs=15,subtract_pixel_mean=True,num_classes=10,batch_size=32,n=9,checkpoint_epochs=False,version=1,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2050	resnet56v1	cifar10	4.294554	50000	10000	1.	20180326:203936	20180326:213759	8	1874.806031	232.445851	0.8113532294082642	0.80692	1.0077913774490357	0.7571	scratchspace=/home/steinba/development/deeprace,epochs=15,subtract_pixel_mean=True,num_classes=10,batch_size=32,n=9,checkpoint_epochs=False,version=1,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2050	resnet56v1	cifar10	4.294554	50000	10000	1.	20180326:203936	20180326:213759	9	2107.25313	232.450231	0.7882895520591736	0.81624	0.924024781703949	0.777	scratchspace=/home/steinba/development/deeprace,epochs=15,subtract_pixel_mean=True,num_classes=10,batch_size=32,n=9,checkpoint_epochs=False,version=1,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2050	resnet56v1	cifar10	4.294554	50000	10000	1.	20180326:203936	20180326:213759	10	2339.705539	232.406383	0.766996120929718	0.82234	1.2055677607536317	0.6961	scratchspace=/home/steinba/development/deeprace,epochs=15,subtract_pixel_mean=True,num_classes=10,batch_size=32,n=9,checkpoint_epochs=False,version=1,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2050	resnet56v1	cifar10	4.294554	50000	10000	1.	20180326:203936	20180326:213759	11	2572.113183	233.08898	0.7420104260444641	0.82986	1.0056551142692567	0.7456	scratchspace=/home/steinba/development/deeprace,epochs=15,subtract_pixel_mean=True,num_classes=10,batch_size=32,n=9,checkpoint_epochs=False,version=1,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
