host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	loss	acc	val_loss	val_acc	opts	comment
taurusi2082	resnet32v1	cifar10	4.781104	50000	10000	1.0	20180309:082831	20180309:085147	9	840.375094	92.563923	0.6964892366027832	0.81934	0.8810293259620666	0.7653	checkpoint_epochs=False,epochs=15,batch_size=32,subtract_pixel_mean=True,data_augmentation=True,n=3,num_classes=10,version=1	k80:1,fs:nfs:singularity:nfs
taurusi2082	resnet32v1	cifar10	4.781104	50000	10000	1.0	20180309:082831	20180309:085147	10	932.94075	92.512766	0.6856848327636719	0.82282	0.8019336212158203	0.7965	checkpoint_epochs=False,epochs=15,batch_size=32,subtract_pixel_mean=True,data_augmentation=True,n=3,num_classes=10,version=1	k80:1,fs:nfs:singularity:nfs
taurusi2082	resnet32v1	cifar10	4.781104	50000	10000	1.0	20180309:082831	20180309:085147	11	1025.454443	92.644417	0.6724961363983154	0.82908	0.8141193085670472	0.7934	checkpoint_epochs=False,epochs=15,batch_size=32,subtract_pixel_mean=True,data_augmentation=True,n=3,num_classes=10,version=1	k80:1,fs:nfs:singularity:nfs
taurusi2082	resnet32v1	cifar10	4.781104	50000	10000	1.0	20180309:082831	20180309:085147	12	1118.100444	92.586338	0.6627612917327881	0.83356	0.9064038890838623	0.7606	checkpoint_epochs=False,epochs=15,batch_size=32,subtract_pixel_mean=True,data_augmentation=True,n=3,num_classes=10,version=1	k80:1,fs:nfs:singularity:nfs
taurusi2082	resnet32v1	cifar10	4.781104	50000	10000	1.0	20180309:082831	20180309:085147	13	1210.687706	92.52071	0.6485596704292297	0.8394	0.8074268197059631	0.7941	checkpoint_epochs=False,epochs=15,batch_size=32,subtract_pixel_mean=True,data_augmentation=True,n=3,num_classes=10,version=1	k80:1,fs:nfs:singularity:nfs
taurusi2082	resnet32v1	cifar10	4.781104	50000	10000	1.0	20180309:082831	20180309:085147	14	1303.210213	92.608967	0.6424415219116211	0.84206	0.7292809452056884	0.8152	checkpoint_epochs=False,epochs=15,batch_size=32,subtract_pixel_mean=True,data_augmentation=True,n=3,num_classes=10,version=1	k80:1,fs:nfs:singularity:nfs
taurusi2082	resnet32v1	cifar10	4.782552	50000	10000	1.0	20180309:082832	20180309:085300	0	4.351258	99.986104	1.538178652534485	0.48438	1.5330819847106933	0.519	subtract_pixel_mean=True,version=1,n=3,checkpoint_epochs=False,batch_size=32,data_augmentation=True,epochs=15,num_classes=10	k80:1,fs:nfs:singularity:nfs
taurusi2082	resnet32v1	cifar10	4.782552	50000	10000	1.0	20180309:082832	20180309:085300	1	104.33832	97.424414	1.146667265701294	0.64016	1.115497472667694	0.6599	subtract_pixel_mean=True,version=1,n=3,checkpoint_epochs=False,batch_size=32,data_augmentation=True,epochs=15,num_classes=10	k80:1,fs:nfs:singularity:nfs
taurusi2082	resnet32v1	cifar10	4.782552	50000	10000	1.0	20180309:082832	20180309:085300	2	201.763734	97.505391	0.9976644383811951	0.70142	1.2899719705581665	0.617	subtract_pixel_mean=True,version=1,n=3,checkpoint_epochs=False,batch_size=32,data_augmentation=True,epochs=15,num_classes=10	k80:1,fs:nfs:singularity:nfs
taurusi2082	resnet32v1	cifar10	4.782552	50000	10000	1.0	20180309:082832	20180309:085300	3	299.270086	97.425537	0.9075258247566224	0.73482	1.1436072529792785	0.6623	subtract_pixel_mean=True,version=1,n=3,checkpoint_epochs=False,batch_size=32,data_augmentation=True,epochs=15,num_classes=10	k80:1,fs:nfs:singularity:nfs
