host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	val_acc	val_loss	opts	n_model_params	versions	deeprace_version	comment
talisker-10g	care_denoise2d	care_2d	8.728523	768	0	1.	20180512:060150	20180512:060224	4	16.037333	2.982049	0.005531852047987466	0.00801093379970958	0.005428165602558232	0.005305929653733582	version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=1,filter_base=16,depth=2,n_dims=2,validation_split=0.1,checkpoint_epochs=False,backend=tf.keras,n_depth=2,n_col=3,epochs=10,batch_size=16,n_conv_per_depth=2,n_row=3	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.728523	768	0	1.	20180512:060150	20180512:060224	5	19.01949	2.990666	0.005532028706132417	0.006881557775637089	0.005428165602558232	0.004986219579813543	version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=1,filter_base=16,depth=2,n_dims=2,validation_split=0.1,checkpoint_epochs=False,backend=tf.keras,n_depth=2,n_col=3,epochs=10,batch_size=16,n_conv_per_depth=2,n_row=3	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.728523	768	0	1.	20180512:060150	20180512:060224	6	22.010283	2.998101	0.0055318962123552294	0.0064552576569557275	0.005428165602558232	0.006240810938905199	version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=1,filter_base=16,depth=2,n_dims=2,validation_split=0.1,checkpoint_epochs=False,backend=tf.keras,n_depth=2,n_col=3,epochs=10,batch_size=16,n_conv_per_depth=2,n_row=3	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.728523	768	0	1.	20180512:060150	20180512:060224	7	25.008503	2.999002	0.0055320728711740754	0.005992143134574383	0.0054283637202695596	0.005196971564807675	version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=1,filter_base=16,depth=2,n_dims=2,validation_split=0.1,checkpoint_epochs=False,backend=tf.keras,n_depth=2,n_col=3,epochs=10,batch_size=16,n_conv_per_depth=2,n_row=3	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.728523	768	0	1.	20180512:060150	20180512:060224	8	28.007623	2.998842	0.005532094953357958	0.006461198116866966	0.0054283637202695596	0.00460781671058435	version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=1,filter_base=16,depth=2,n_dims=2,validation_split=0.1,checkpoint_epochs=False,backend=tf.keras,n_depth=2,n_col=3,epochs=10,batch_size=16,n_conv_per_depth=2,n_row=3	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	8.728523	768	0	1.	20180512:060150	20180512:060224	9	31.00657	3.000881	0.005532050787642404	0.0063711401697129615	0.0054283637202695596	0.0048405885539174855	version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,n_gpus=1,filter_base=16,depth=2,n_dims=2,validation_split=0.1,checkpoint_epochs=False,backend=tf.keras,n_depth=2,n_col=3,epochs=10,batch_size=16,n_conv_per_depth=2,n_row=3	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	9.186326	768	0	1.	20180511:102403	20180511:102437	0	7e-05	7.530239	0.005409870064222994	0.03995283408691586	0.005828064775650764	0.025785614869424274	batch_size=16,n_dims=2,n_row=3,n_conv_per_depth=2,n_col=3,epochs=10,filter_base=16,n_gpus=1,validation_split=0.1,n_depth=2,version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,depth=2,checkpoint_epochs=False,backend=tf.keras	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	9.186326	768	0	1.	20180511:102403	20180511:102437	1	7.530454	2.978119	0.005482454202643309	0.015899738927631923	0.00583638773336039	0.009922954761846499	batch_size=16,n_dims=2,n_row=3,n_conv_per_depth=2,n_col=3,epochs=10,filter_base=16,n_gpus=1,validation_split=0.1,n_depth=2,version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,depth=2,checkpoint_epochs=False,backend=tf.keras	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	9.186326	768	0	1.	20180511:102403	20180511:102437	2	10.508704	2.969318	0.005485921105512792	0.009903237189930445	0.0058361895975064144	0.009344671635174906	batch_size=16,n_dims=2,n_row=3,n_conv_per_depth=2,n_col=3,epochs=10,filter_base=16,n_gpus=1,validation_split=0.1,n_depth=2,version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,depth=2,checkpoint_epochs=False,backend=tf.keras	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
talisker-10g	care_denoise2d	care_2d	9.186326	768	0	1.	20180511:102403	20180511:102437	3	13.478127	2.985192	0.005485987352738332	0.008918170549323198	0.005836784095781577	0.006665984803641384	batch_size=16,n_dims=2,n_row=3,n_conv_per_depth=2,n_col=3,epochs=10,filter_base=16,n_gpus=1,validation_split=0.1,n_depth=2,version=1,scratchspace=/deeprace/scripts/frameworks/keras-vs-tf.keras,depth=2,checkpoint_epochs=False,backend=tf.keras	83377	tensorflow:1.7.0,tf.keras:2.1.4-tf	0.2.0+58.gd4207e4.dirty	titanx:1,singularity,pinned
