host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	acc	loss	val_acc	val_loss	opts	n_model_params	versions	comment
taurusi2058	resnet56v1	cifar10	3.243533	50000.0	10000.0	1.	20180423:151006	20180423:151249	4	7.202925	136.02873730659485	0.84375	0.8207311	0.6088742	1.5340284	n_gpus=2,n=9,subtract_pixel_mean=True,num_classes=10,checkpoint_epochs=False,batch_size=64,scratchspace=/home/steinba/development/deeprace,epochs=15,backend=tf,version=1,data_augmentation=True	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2058	resnet56v1	cifar10	3.243533	50000.0	10000.0	1.	20180423:151006	20180423:151249	5	142.816136	135.50771975517273	0.8125	0.8485975	0.7375801	1.0596331	n_gpus=2,n=9,subtract_pixel_mean=True,num_classes=10,checkpoint_epochs=False,batch_size=64,scratchspace=/home/steinba/development/deeprace,epochs=15,backend=tf,version=1,data_augmentation=True	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2058	resnet56v1	cifar10	3.243533	50000.0	10000.0	1.	20180423:151006	20180423:151249	6	6.993687	135.5625376701355	0.625	1.1625004	0.6394231	1.3961631	n_gpus=2,n=9,subtract_pixel_mean=True,num_classes=10,checkpoint_epochs=False,batch_size=64,scratchspace=/home/steinba/development/deeprace,epochs=15,backend=tf,version=1,data_augmentation=True	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2058	resnet56v1	cifar10	3.243533	50000.0	10000.0	1.	20180423:151006	20180423:151249	7	144.43676	135.43616938591003	0.875	0.74631315	0.7590144	0.99413013	n_gpus=2,n=9,subtract_pixel_mean=True,num_classes=10,checkpoint_epochs=False,batch_size=64,scratchspace=/home/steinba/development/deeprace,epochs=15,backend=tf,version=1,data_augmentation=True	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2058	resnet56v1	cifar10	3.243533	50000.0	10000.0	1.	20180423:151006	20180423:151249	8	7.015469	134.98804092407227	0.875	0.66408265	0.6886018	1.2555346	n_gpus=2,n=9,subtract_pixel_mean=True,num_classes=10,checkpoint_epochs=False,batch_size=64,scratchspace=/home/steinba/development/deeprace,epochs=15,backend=tf,version=1,data_augmentation=True	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2058	resnet56v1	cifar10	3.243533	50000.0	10000.0	1.	20180423:151006	20180423:151249	9	144.613302	135.1355209350586	0.84375	0.76699764	0.74228764	1.047892	n_gpus=2,n=9,subtract_pixel_mean=True,num_classes=10,checkpoint_epochs=False,batch_size=64,scratchspace=/home/steinba/development/deeprace,epochs=15,backend=tf,version=1,data_augmentation=True	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2058	resnet56v1	cifar10	3.243533	50000.0	10000.0	1.	20180423:151006	20180423:151249	10	7.255862	134.01795291900635	0.84375	0.7220347	0.7751402	0.9338405	n_gpus=2,n=9,subtract_pixel_mean=True,num_classes=10,checkpoint_epochs=False,batch_size=64,scratchspace=/home/steinba/development/deeprace,epochs=15,backend=tf,version=1,data_augmentation=True	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2058	resnet56v1	cifar10	3.243533	50000.0	10000.0	1.	20180423:151006	20180423:151249	11	144.351835	134.72704792022705	0.78125	0.8039335	0.71334136	1.1195627	n_gpus=2,n=9,subtract_pixel_mean=True,num_classes=10,checkpoint_epochs=False,batch_size=64,scratchspace=/home/steinba/development/deeprace,epochs=15,backend=tf,version=1,data_augmentation=True	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2058	resnet56v1	cifar10	3.243533	50000.0	10000.0	1.	20180423:151006	20180423:151249	12	7.194142	135.75687074661255	0.75	0.7690578	0.7116386	1.2109525	n_gpus=2,n=9,subtract_pixel_mean=True,num_classes=10,checkpoint_epochs=False,batch_size=64,scratchspace=/home/steinba/development/deeprace,epochs=15,backend=tf,version=1,data_augmentation=True	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2058	resnet56v1	cifar10	3.243533	50000.0	10000.0	1.	20180423:151006	20180423:151249	13	144.275535	135.62673783302307	0.9375	0.53750277	0.79146636	0.8891862	n_gpus=2,n=9,subtract_pixel_mean=True,num_classes=10,checkpoint_epochs=False,batch_size=64,scratchspace=/home/steinba/development/deeprace,epochs=15,backend=tf,version=1,data_augmentation=True	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2058	resnet56v1	cifar10	3.243533	50000.0	10000.0	1.	20180423:151006	20180423:151249	14	7.251262	133.8711929321289	0.9375	0.5707117	0.815605	0.8175729	n_gpus=2,n=9,subtract_pixel_mean=True,num_classes=10,checkpoint_epochs=False,batch_size=64,scratchspace=/home/steinba/development/deeprace,epochs=15,backend=tf,version=1,data_augmentation=True	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
taurusi2057	resnet56v1	cifar10	3.184323	50000.0	10000.0	1.	20180423:151306	20180423:151550	0	7.354322	134.75910902023315	0.21875	2.760514	0.38271233	2.232527	n_gpus=2,num_classes=10,version=1,epochs=15,scratchspace=/home/steinba/development/deeprace,backend=tf,subtract_pixel_mean=True,batch_size=64,data_augmentation=True,checkpoint_epochs=False,n=9	None	tensorflow:1.7.0	k80:2,fs:nfs,singularity:lustre
